MSGs,Ses,
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
56,25,0,0,5139,
Router 192.168.0.16
RT,RIB,RIB in 192.168.0.3,RIB in 192.168.0.9,RIB in 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.9,RIB out 192.168.0.23,
57,25,20,20,20,20,20,20,5139,
Router 192.168.0.17
RT,RIB,RIB in 192.168.0.13,RIB in 192.168.0.23,RIB in 192.168.0.30,RIB in 192.168.0.18,RIB out 192.168.0.13,RIB out 192.168.0.23,RIB out 192.168.0.30,RIB out 192.168.0.18,
56,25,20,5,25,25,20,5,25,25,5139,
Router 192.168.0.18
RT,RIB,RIB in 192.168.0.17,RIB out 192.168.0.17,
56,25,0,0,5139,
Router 192.168.0.19
RT,RIB,RIB in 192.168.0.4,RIB in 192.168.0.30,RIB in 192.168.0.23,RIB out 192.168.0.4,RIB out 192.168.0.30,RIB out 192.168.0.23,
57,25,20,25,15,20,25,15,5139,
Router 192.168.0.20
RT,RIB,RIB in 192.168.0.6,RIB in 192.168.0.30,RIB in 192.168.0.21,RIB in 192.168.0.23,RIB in 192.168.0.24,RIB out 192.168.0.6,RIB out 192.168.0.30,RIB out 192.168.0.21,RIB out 192.168.0.23,RIB out 192.168.0.24,
56,25,25,25,25,0,25,25,25,25,0,25,5139,
Router 192.168.0.21
RT,RIB,RIB in 192.168.0.20,RIB in 192.168.0.23,RIB out 192.168.0.20,RIB out 192.168.0.23,
56,25,0,0,0,0,5139,
Router 192.168.0.22
RT,RIB,RIB in 192.168.0.24,RIB in 192.168.0.30,RIB in 192.168.0.23,RIB out 192.168.0.24,RIB out 192.168.0.30,RIB out 192.168.0.23,
56,25,25,25,0,25,25,0,5139,
Router 192.168.0.23
RT,RIB,RIB in 192.168.0.0,RIB in 192.168.0.2,RIB in 192.168.0.4,RIB in 192.168.0.6,RIB in 192.168.0.8,RIB in 192.168.0.9,RIB in 192.168.0.10,RIB in 192.168.0.17,RIB in 192.168.0.21,RIB in 192.168.0.3,RIB in 192.168.0.5,RIB in 192.168.0.12,RIB in 192.168.0.13,RIB in 192.168.0.16,RIB in 192.168.0.19,RIB in 192.168.0.20,RIB in 192.168.0.22,RIB in 192.168.0.24,RIB in 192.168.0.30,RIB in 192.168.0.26,RIB in 192.168.0.28,RIB out 192.168.0.0,RIB out 192.168.0.2,RIB out 192.168.0.4,RIB out 192.168.0.6,RIB out 192.168.0.8,RIB out 192.168.0.9,RIB out 192.168.0.10,RIB out 192.168.0.17,RIB out 192.168.0.21,RIB out 192.168.0.3,RIB out 192.168.0.5,RIB out 192.168.0.12,RIB out 192.168.0.13,RIB out 192.168.0.16,RIB out 192.168.0.19,RIB out 192.168.0.20,RIB out 192.168.0.22,RIB out 192.168.0.24,RIB out 192.168.0.30,RIB out 192.168.0.26,RIB out 192.168.0.28,
56,25,20,25,25,25,25,20,25,25,25,25,25,25,25,20,15,25,25,25,25,25,25,20,25,25,25,25,20,25,25,25,25,25,25,25,20,15,25,25,25,25,25,25,5139,
Router 192.168.0.24
RT,RIB,RIB in 192.168.0.0,RIB in 192.168.0.2,RIB in 192.168.0.5,RIB in 192.168.0.6,RIB in 192.168.0.9,RIB in 192.168.0.22,RIB in 192.168.0.23,RIB in 192.168.0.8,RIB in 192.168.0.20,RIB in 192.168.0.25,RIB in 192.168.0.32,RIB out 192.168.0.0,RIB out 192.168.0.2,RIB out 192.168.0.5,RIB out 192.168.0.6,RIB out 192.168.0.9,RIB out 192.168.0.22,RIB out 192.168.0.23,RIB out 192.168.0.8,RIB out 192.168.0.20,RIB out 192.168.0.25,RIB out 192.168.0.32,
56,25,20,25,25,25,10,25,20,25,25,25,25,20,25,25,25,10,25,20,25,25,25,25,5139,
Router 192.168.0.25
RT,RIB,RIB in 192.168.0.24,RIB in 192.168.0.30,RIB in 192.168.0.31,RIB out 192.168.0.24,RIB out 192.168.0.30,RIB out 192.168.0.31,
56,25,5,20,25,5,20,25,5139,
Router 192.168.0.26
RT,RIB,RIB in 192.168.0.23,RIB in 192.168.0.30,RIB in 192.168.0.27,RIB in 192.168.0.29,RIB out 192.168.0.23,RIB out 192.168.0.30,RIB out 192.168.0.27,RIB out 192.168.0.29,
56,25,0,25,25,25,0,25,25,25,5139,
Router 192.168.0.27
RT,RIB,RIB in 192.168.0.26,RIB out 192.168.0.26,
56,25,0,0,5139,
Router 192.168.0.28
RT,RIB,RIB in 192.168.0.23,RIB in 192.168.0.30,RIB out 192.168.0.23,RIB out 192.168.0.30,
56,25,0,0,0,0,5139,
Router 192.168.0.29
RT,RIB,RIB in 192.168.0.26,RIB out 192.168.0.26,
56,25,0,0,5139,
Router 192.168.0.30
RT,RIB,RIB in 192.168.0.0,RIB in 192.168.0.6,RIB in 192.168.0.17,RIB in 192.168.0.19,RIB in 192.168.0.20,RIB in 192.168.0.22,RIB in 192.168.0.23,RIB in 192.168.0.25,RIB in 192.168.0.26,RIB in 192.168.0.28,RIB in 192.168.0.2,RIB in 192.168.0.5,RIB in 192.168.0.8,RIB in 192.168.0.9,RIB in 192.168.0.32,RIB in 192.168.0.31,RIB out 192.168.0.0,RIB out 192.168.0.6,RIB out 192.168.0.17,RIB out 192.168.0.19,RIB out 192.168.0.20,RIB out 192.168.0.22,RIB out 192.168.0.23,RIB out 192.168.0.25,RIB out 192.168.0.26,RIB out 192.168.0.28,RIB out 192.168.0.2,RIB out 192.168.0.5,RIB out 192.168.0.8,RIB out 192.168.0.9,RIB out 192.168.0.32,RIB out 192.168.0.31,
56,25,20,25,25,15,25,25,25,25,25,25,25,25,25,15,25,25,20,25,25,15,25,25,25,25,25,25,25,25,25,15,25,25,5139,
Router 192.168.0.31
RT,RIB,RIB in 192.168.0.25,RIB in 192.168.0.30,RIB out 192.168.0.25,RIB out 192.168.0.30,
56,25,0,0,0,0,5139,
