MSGs,Ses,
RT,RIB,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.19,RIB in 192.168.0.17,RIB in 192.168.0.18,RIB in 192.168.0.20,RIB in 192.168.0.21,RIB in 192.168.0.14,RIB in 192.168.0.13,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.19,RIB out 192.168.0.17,RIB out 192.168.0.18,RIB out 192.168.0.20,RIB out 192.168.0.21,RIB out 192.168.0.14,RIB out 192.168.0.13,RIB out 192.168.0.15,RIB out 192.168.0.12,
37,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,5344,
Router 192.168.0.17
RT,RIB,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.19,RIB in 192.168.0.16,RIB in 192.168.0.18,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.19,RIB out 192.168.0.16,RIB out 192.168.0.18,
37,10,0,0,0,0,0,0,0,0,0,0,5344,
Router 192.168.0.18
RT,RIB,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.19,RIB in 192.168.0.16,RIB in 192.168.0.17,RIB in 192.168.0.20,RIB in 192.168.0.21,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.19,RIB out 192.168.0.16,RIB out 192.168.0.17,RIB out 192.168.0.20,RIB out 192.168.0.21,
37,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,5344,
Router 192.168.0.19
RT,RIB,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.16,RIB in 192.168.0.17,RIB in 192.168.0.18,RIB in 192.168.0.20,RIB in 192.168.0.21,RIB in 192.168.0.14,RIB in 192.168.0.13,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.16,RIB out 192.168.0.17,RIB out 192.168.0.18,RIB out 192.168.0.20,RIB out 192.168.0.21,RIB out 192.168.0.14,RIB out 192.168.0.13,RIB out 192.168.0.15,RIB out 192.168.0.12,
37,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,5344,
Router 192.168.0.20
RT,RIB,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.19,RIB in 192.168.0.16,RIB in 192.168.0.18,RIB in 192.168.0.21,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.19,RIB out 192.168.0.16,RIB out 192.168.0.18,RIB out 192.168.0.21,
37,10,0,0,0,0,0,0,0,0,0,0,0,0,5344,
Router 192.168.0.21
RT,RIB,RIB in 192.168.0.26,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.19,RIB in 192.168.0.16,RIB in 192.168.0.18,RIB in 192.168.0.20,RIB out 192.168.0.26,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.19,RIB out 192.168.0.16,RIB out 192.168.0.18,RIB out 192.168.0.20,
37,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,5344,
Router 192.168.0.22
RT,RIB,RIB in 192.168.0.25,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.2,RIB in 192.168.0.5,RIB in 192.168.0.9,RIB in 192.168.0.8,RIB in 192.168.0.23,RIB out 192.168.0.25,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.2,RIB out 192.168.0.5,RIB out 192.168.0.9,RIB out 192.168.0.8,RIB out 192.168.0.23,
37,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,5344,
Router 192.168.0.23
RT,RIB,RIB in 192.168.0.24,RIB in 192.168.0.11,RIB in 192.168.0.10,RIB in 192.168.0.2,RIB in 192.168.0.5,RIB in 192.168.0.22,RIB out 192.168.0.24,RIB out 192.168.0.11,RIB out 192.168.0.10,RIB out 192.168.0.2,RIB out 192.168.0.5,RIB out 192.168.0.22,
37,10,10,10,10,0,10,10,10,10,10,0,10,10,5344,
Router 192.168.0.24
RT,RIB,RIB in 192.168.0.23,RIB out 192.168.0.23,
37,10,0,0,5344,
Router 192.168.0.25
RT,RIB,RIB in 192.168.0.22,RIB out 192.168.0.22,
37,10,0,0,5344,
Router 192.168.0.26
RT,RIB,RIB in 192.168.0.21,RIB out 192.168.0.21,
37,10,0,0,5344,
